CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Cell,CustomerSegment
29665,4388,4,10758.4855,2,1,1,211,Needs Attention
29688,4388,5,10718.0322,2,1,1,211,Needs Attention
13592,4467,4,10713.7817,3,1,1,311,Potential Loyalist
29529,4357,4,10626.7121,1,1,1,111,Lost
13605,4477,4,10624.2768,3,1,1,311,Potential Loyalist
14185,4478,4,10522.9178,3,1,1,311,Potential Loyalist
13575,4475,4,10451.2918,3,1,1,311,Potential Loyalist
14192,4475,4,10444.3634,3,1,1,311,Potential Loyalist
13577,4462,4,10442.6064,3,1,1,311,Potential Loyalist
14200,4419,4,10411.2134,2,1,1,211,Needs Attention
13595,4463,4,10376.5385,3,1,1,311,Potential Loyalist
11432,4331,6,10309.8707,1,1,1,111,Lost
29611,5119,3,10277.0964,5,1,1,511,Potential Loyalist
29508,4357,10,10227.5269,1,1,1,111,Lost
29872,4540,6,10196.1966,4,1,1,411,Potential Loyalist
29764,4388,8,10131.4774,2,1,1,211,Needs Attention
30115,4388,8,10033.8172,2,1,1,211,Needs Attention
29590,4388,7,10009.4832,2,1,1,211,Needs Attention
29501,4357,4,9945.16,1,1,1,111,Lost
13257,4350,4,9880.1145,1,1,1,111,Lost
13258,4342,4,9819.6158,1,1,1,111,Lost
29887,4357,4,9686.1306,1,1,1,111,Lost
29679,4418,7,9680.9447,2,1,1,211,Needs Attention
29756,4570,6,9619.5049,4,1,1,411,Potential Loyalist
29602,4418,4,9613.3813,2,1,1,211,Needs Attention
12128,4352,4,9592.6248,1,1,1,111,Lost
29753,4388,8,9571.9115,2,1,1,211,Needs Attention
29971,4357,6,9549.7189,1,1,1,111,Lost
12125,4369,4,9497.9277,2,1,1,211,Needs Attention
12129,4331,4,9455.9377,1,1,1,111,Lost
29864,4357,7,9411.4058,1,1,1,111,Lost
13600,4506,3,9348.5764,4,1,1,411,Potential Loyalist
14427,4451,3,9338.6424,3,1,1,311,Potential Loyalist
30084,4418,8,9336.9338,2,1,1,211,Needs Attention
15106,4464,3,9305.5145,3,1,1,311,Potential Loyalist
14775,4534,3,9286.7295,4,1,1,411,Potential Loyalist
14429,4462,3,9275.6905,3,1,1,311,Potential Loyalist
15692,4478,3,9273.4916,3,1,1,311,Potential Loyalist
15097,4475,3,9256.6846,3,1,1,311,Potential Loyalist
13602,4509,3,9255.7895,4,1,1,411,Potential Loyalist
13583,4533,3,9254.6955,4,1,1,411,Potential Loyalist
13581,4530,3,9254.1431,4,1,1,411,Potential Loyalist
13585,4490,3,9246.9605,3,1,1,311,Potential Loyalist
14940,4493,3,9246.1428,3,1,1,311,Potential Loyalist
14939,4512,3,9245.8666,4,1,1,411,Potential Loyalist
14207,4522,3,9239.2366,4,1,1,411,Potential Loyalist
13584,4483,3,9239.2255,3,1,1,311,Potential Loyalist
13591,4499,3,9232.5735,3,1,1,311,Potential Loyalist
14830,4540,3,9222.6395,4,1,1,411,Potential Loyalist
15691,4476,3,9217.1256,3,1,1,311,Potential Loyalist
14425,4528,3,9207.1916,4,1,1,411,Potential Loyalist
13576,4518,3,9205.523,4,1,1,411,Potential Loyalist
14181,4511,3,9200.5727,4,1,1,411,Potential Loyalist
15695,4453,3,9198.2853,3,1,1,311,Potential Loyalist
14428,4496,3,9195.0476,3,1,1,311,Potential Loyalist
14183,4482,3,9195.0476,3,1,1,311,Potential Loyalist
11767,4497,3,9193.0587,3,1,1,311,Potential Loyalist
14426,4523,3,9192.8266,4,1,1,411,Potential Loyalist
14189,4529,3,9190.6387,4,1,1,411,Potential Loyalist
14195,4474,3,9189.5005,3,1,1,311,Potential Loyalist
14198,4532,3,9180.992,4,1,1,411,Potential Loyalist
13590,4487,3,9178.4616,3,1,1,311,Potential Loyalist
15080,4500,3,9177.3566,3,1,1,311,Potential Loyalist
14191,4494,3,9172.9477,3,1,1,311,Potential Loyalist
15118,4458,3,9172.9477,3,1,1,311,Potential Loyalist
15354,4471,3,9168.5055,3,1,1,311,Potential Loyalist
11112,4445,3,9165.9972,3,1,1,311,Potential Loyalist
11766,4499,3,9149.9305,3,1,1,311,Potential Loyalist
12338,4461,3,9132.8251,3,1,1,311,Potential Loyalist
11101,4510,3,9130.0847,4,1,1,411,Potential Loyalist
11900,4498,3,9123.9961,3,1,1,311,Potential Loyalist
12003,4468,3,9123.4326,3,1,1,311,Potential Loyalist
11451,4534,3,9115.6865,4,1,1,411,Potential Loyalist
11995,4346,3,9115.1562,1,1,1,111,Lost
11000,4567,3,9115.1341,4,1,1,411,Potential Loyalist
11058,4535,3,9114.0622,4,1,1,411,Potential Loyalist
11901,4377,3,9114.0511,2,1,1,211,Needs Attention
11986,4451,3,9110.9792,3,1,1,311,Potential Loyalist
11109,4515,3,9110.7361,4,1,1,411,Potential Loyalist
11120,4428,3,9107.9515,3,1,1,311,Potential Loyalist
29875,4418,6,9104.4789,2,1,1,211,Needs Attention
11446,4518,3,9101.8961,4,1,1,411,Potential Loyalist
11443,4416,3,9099.6751,2,1,1,211,Needs Attention
11762,4503,3,9091.9511,4,1,1,411,Potential Loyalist
11456,4539,3,9088.0284,4,1,1,411,Potential Loyalist
11054,4540,3,9086.4372,4,1,1,411,Potential Loyalist
11894,4503,3,9086.4151,4,1,1,411,Potential Loyalist
11343,4485,3,9085.2991,3,1,1,311,Potential Loyalist
11099,4508,3,9078.669,4,1,1,411,Potential Loyalist
11751,4492,3,9077.5972,3,1,1,311,Potential Loyalist
11904,4508,3,9077.0226,4,1,1,411,Potential Loyalist
12039,4472,3,9075.3651,3,1,1,311,Potential Loyalist
11977,4463,3,9074.8126,3,1,1,311,Potential Loyalist
11457,4538,3,9073.6855,4,1,1,411,Potential Loyalist
11007,4612,3,9073.1551,5,1,1,511,Potential Loyalist
11056,4539,3,9069.2876,4,1,1,411,Potential Loyalist
11918,4361,3,9066.514,1,1,1,111,Lost
11080,4516,3,9065.4422,4,1,1,411,Potential Loyalist
12010,4472,3,9064.8676,3,1,1,311,Potential Loyalist
11897,4403,3,9064.3372,2,1,1,211,Needs Attention
11004,4569,3,9056.5911,4,1,1,411,Potential Loyalist
12009,4465,3,9056.0276,3,1,1,311,Potential Loyalist
11147,4401,3,9056.0276,2,1,1,211,Needs Attention
11072,4524,3,9054.3701,4,1,1,411,Potential Loyalist
11341,4490,3,9052.1601,3,1,1,311,Potential Loyalist
11899,4501,3,9049.3976,4,1,1,411,Potential Loyalist
11117,4514,3,9044.414,4,1,1,411,Potential Loyalist
11452,4527,3,9042.2593,4,1,1,411,Potential Loyalist
12000,4463,3,9042.2151,3,1,1,311,Potential Loyalist
11103,4533,3,9041.6626,4,1,1,411,Potential Loyalist
11093,4531,3,9038.9001,4,1,1,411,Potential Loyalist
11898,4486,3,9037.8283,3,1,1,311,Potential Loyalist
11916,4457,3,9037.2537,3,1,1,311,Potential Loyalist
11453,4520,3,9035.563,4,1,1,411,Potential Loyalist
11964,4469,3,9031.7508,3,1,1,311,Potential Loyalist
11450,4522,3,9031.4524,4,1,1,411,Potential Loyalist
11104,4524,3,9031.1982,4,1,1,411,Potential Loyalist
11969,4462,3,9031.1872,3,1,1,311,Potential Loyalist
11100,4471,3,9030.6237,3,1,1,311,Potential Loyalist
11919,4335,3,9029.5297,1,1,1,111,Lost
11107,4518,3,9028.9661,4,1,1,411,Potential Loyalist
11077,4527,3,9026.7782,4,1,1,411,Potential Loyalist
11994,4455,3,9026.7782,3,1,1,311,Potential Loyalist
11952,4471,3,9026.7451,3,1,1,311,Potential Loyalist
11055,4532,3,9025.6512,4,1,1,411,Potential Loyalist
11914,4455,3,9023.3859,3,1,1,311,Potential Loyalist
11472,4391,3,9023.2312,2,1,1,211,Needs Attention
11070,4513,3,9022.9328,4,1,1,411,Potential Loyalist
11990,4456,3,9021.2311,3,1,1,311,Potential Loyalist
11754,4479,3,9020.7008,3,1,1,311,Potential Loyalist
11333,4495,3,9020.4576,3,1,1,311,Potential Loyalist
11337,4490,3,9019.0101,3,1,1,311,Potential Loyalist
11394,4476,3,9018.9769,3,1,1,311,Potential Loyalist
11381,4460,3,9017.9272,3,1,1,311,Potential Loyalist
11076,4518,3,9015.7393,4,1,1,411,Potential Loyalist
11465,4496,3,9014.6343,3,1,1,311,Potential Loyalist
11095,4514,3,9014.6011,4,1,1,411,Potential Loyalist
11491,4440,3,9014.6011,3,1,1,311,Potential Loyalist
11920,4345,3,9012.7337,1,1,1,111,Lost
11905,4503,3,9012.358,4,1,1,411,Potential Loyalist
11334,4482,3,9010.1922,3,1,1,311,Potential Loyalist
11060,4514,3,9009.0872,4,1,1,411,Potential Loyalist
11967,4471,3,9009.0872,3,1,1,311,Potential Loyalist
11906,4497,3,9006.8551,3,1,1,311,Potential Loyalist
11761,4480,3,9005.1865,3,1,1,311,Potential Loyalist
11895,4484,3,9004.6893,3,1,1,311,Potential Loyalist
11750,4416,3,9003.5622,2,1,1,211,Needs Attention
12002,4475,3,9000.5897,3,1,1,311,Potential Loyalist
11765,4483,3,8998.0483,3,1,1,311,Potential Loyalist
11482,4437,3,8998.0482,3,1,1,311,Potential Loyalist
11915,4454,3,8998.0151,3,1,1,311,Potential Loyalist
11455,4539,3,8996.9433,4,1,1,411,Potential Loyalist
11459,4521,3,8996.1697,4,1,1,411,Potential Loyalist
11989,4472,3,8994.1808,3,1,1,311,Potential Loyalist
11003,4560,3,8993.9155,4,1,1,411,Potential Loyalist
11768,4495,3,8993.6393,3,1,1,311,Potential Loyalist
11460,4529,3,8991.9597,4,1,1,411,Potential Loyalist
12337,4470,3,8991.3961,3,1,1,311,Potential Loyalist
11111,4456,3,8991.3851,3,1,1,311,Potential Loyalist
11444,4537,3,8990.3022,4,1,1,411,Potential Loyalist
11907,4489,3,8989.5397,3,1,1,311,Potential Loyalist
11011,4612,3,8987.0093,5,1,1,511,Potential Loyalist
11448,4518,3,8985.8711,4,1,1,411,Potential Loyalist
11052,4543,3,8985.1087,4,1,1,411,Potential Loyalist
11993,4333,3,8985.1087,1,1,1,111,Lost
11449,4515,3,8984.0037,4,1,1,411,Potential Loyalist
11124,4521,3,8982.5672,4,1,1,411,Potential Loyalist
11764,4502,3,8982.5672,4,1,1,411,Potential Loyalist
11061,4525,3,8982.5672,4,1,1,411,Potential Loyalist
11464,4508,3,8982.0036,4,1,1,411,Potential Loyalist
11991,4337,3,8981.4622,1,1,1,111,Lost
11489,4419,3,8980.8986,2,1,1,211,Needs Attention
11108,4516,3,8977.0643,4,1,1,411,Potential Loyalist
11893,4486,3,8975.9483,3,1,1,311,Potential Loyalist
11992,4345,3,8975.9482,1,1,1,111,Lost
11005,4568,3,8974.0698,4,1,1,411,Potential Loyalist
11917,4459,3,8974.0698,3,1,1,311,Potential Loyalist
11344,4486,3,8972.3901,3,1,1,311,Potential Loyalist
11892,4487,3,8971.5283,3,1,1,311,Potential Loyalist
11006,4556,3,8971.5283,4,1,1,411,Potential Loyalist
11896,4498,3,8970.357,3,1,1,311,Potential Loyalist
11462,4484,3,8968.5447,3,1,1,311,Potential Loyalist
11398,4476,3,8966.0143,3,1,1,311,Potential Loyalist
12004,4470,3,8966.0143,3,1,1,311,Potential Loyalist
11002,4636,3,8966.0143,5,1,1,511,Potential Loyalist
11910,4475,3,8964.8983,3,1,1,311,Potential Loyalist
12001,4464,3,8964.8761,3,1,1,311,Potential Loyalist
11092,4518,3,8961.5722,4,1,1,411,Potential Loyalist
11903,4496,3,8959.3843,3,1,1,311,Potential Loyalist
11008,4629,3,8957.4726,5,1,1,511,Potential Loyalist
11909,4477,3,8956.3676,3,1,1,311,Potential Loyalist
11069,4535,3,8954.9754,4,1,1,411,Potential Loyalist
11097,4485,3,8949.4282,3,1,1,311,Potential Loyalist
11445,4511,3,8948.3232,4,1,1,411,Potential Loyalist
11105,4534,3,8946.0691,4,1,1,411,Potential Loyalist
11912,4364,3,8945.3287,1,1,1,111,Lost
11110,4458,3,8942.7983,3,1,1,311,Potential Loyalist
12302,4330,4,8941.5381,1,1,1,111,Lost
11009,4561,3,8940.9197,4,1,1,411,Potential Loyalist
11488,4448,3,8939.8147,3,1,1,311,Potential Loyalist
11461,4488,3,8938.3893,3,1,1,311,Potential Loyalist
11454,4521,3,8938.3893,4,1,1,411,Potential Loyalist
11057,4549,3,8937.2843,4,1,1,411,Potential Loyalist
11010,4547,3,8937.2843,4,1,1,411,Potential Loyalist
11976,4453,3,8936.4776,3,1,1,311,Potential Loyalist
11151,4397,3,8936.4776,2,1,1,211,Needs Attention
11908,4455,3,8927.3504,3,1,1,311,Potential Loyalist
11968,4461,3,8927.3504,3,1,1,311,Potential Loyalist
11106,4524,3,8927.3504,4,1,1,411,Potential Loyalist
11447,4539,3,8926.2122,4,1,1,411,Potential Loyalist
11353,4470,3,8926.2122,3,1,1,311,Potential Loyalist
11988,4472,3,8926.2122,3,1,1,311,Potential Loyalist
11756,4392,3,8926.2122,2,1,1,211,Needs Attention
11963,4455,3,8915.1733,3,1,1,311,Potential Loyalist
11351,4450,3,8915.1733,3,1,1,311,Potential Loyalist
11075,4515,3,8915.1733,4,1,1,411,Potential Loyalist
12291,4366,4,8915.0291,1,1,1,111,Lost
11096,4479,3,8909.6593,3,1,1,311,Potential Loyalist
11759,4500,3,8899.7254,3,1,1,311,Potential Loyalist
12298,4345,4,8899.0177,1,1,1,111,Lost
12297,4377,4,8864.9491,2,1,1,211,Needs Attention
29775,4357,8,8853.5804,1,1,1,111,Lost
12314,4328,4,8837.7012,1,1,1,111,Lost
12130,4372,4,8826.6403,2,1,1,211,Needs Attention
29576,4357,8,8792.733,1,1,1,111,Lost
12330,4332,4,8766.4177,1,1,1,111,Lost
29771,4784,4,8765.706,5,1,1,511,Potential Loyalist
29944,5088,3,8701.4222,5,1,1,511,Potential Loyalist
13259,4368,4,8678.1066,2,1,1,211,Needs Attention
29952,4388,5,8669.5054,2,1,1,211,Needs Attention
29719,4388,7,8614.0445,2,1,1,211,Needs Attention
29812,4357,8,8393.509,1,1,1,111,Lost
11240,4557,4,8382.7842,4,1,1,411,Potential Loyalist
29850,4418,4,8381.6941,2,1,1,211,Needs Attention
11238,4570,4,8334.7609,4,1,1,411,Potential Loyalist
29514,4357,4,8324.8371,1,1,1,111,Lost
11239,4542,4,8300.2629,4,1,1,411,Potential Loyalist
13256,4331,4,8281.842,1,1,1,111,Lost
29512,4357,4,8265.899,1,1,1,111,Lost
13255,4354,4,8169.3295,1,1,1,111,Lost
12657,4333,4,8159.4287,1,1,1,111,Lost
16589,4430,3,8114.7775,3,1,1,311,Potential Loyalist
29644,4357,7,8095.6663,1,1,1,111,Lost
13406,4369,4,8067.1078,2,1,1,211,Needs Attention
13579,4368,4,8061.0193,1,1,1,111,Lost
17221,4459,3,8058.0027,3,1,1,311,Potential Loyalist
13580,4329,4,8050.5549,1,1,1,111,Lost
17114,4377,3,8039.2729,2,1,1,211,Needs Attention
15093,4376,3,8028.5433,2,1,1,211,Needs Attention
13264,4410,4,8028.4439,2,1,1,211,Needs Attention
13265,4381,4,8021.8139,2,1,1,211,Needs Attention
15095,4347,3,8017.5044,1,1,1,111,Lost
17184,4461,3,8014.9518,3,1,1,311,Potential Loyalist
15623,4424,3,8007.7915,2,1,1,211,Needs Attention
16263,4428,3,8003.9129,3,1,1,311,Potential Loyalist
16823,4423,3,8002.7968,2,1,1,211,Needs Attention
13260,4465,4,7999.7139,3,1,1,311,Potential Loyalist
16196,4451,3,7997.2829,3,1,1,311,Potential Loyalist
17198,4457,3,7992.8629,3,1,1,311,Potential Loyalist
15357,4494,3,7991.7689,3,1,1,311,Potential Loyalist
16594,4445,3,7990.6639,3,1,1,311,Potential Loyalist
15085,4496,3,7988.4539,3,1,1,311,Potential Loyalist
19031,4345,3,7985.15,1,1,1,111,Lost
16207,4445,3,7985.1389,3,1,1,311,Potential Loyalist
15676,4413,3,7983.2715,2,1,1,211,Needs Attention
15678,4410,3,7981.7908,2,1,1,211,Needs Attention
16821,4459,3,7979.5918,3,1,1,311,Potential Loyalist
13792,4334,3,7973.7685,1,1,1,111,Lost
15116,4500,3,7970.2104,3,1,1,311,Potential Loyalist
13794,4344,3,7969.3264,1,1,1,111,Lost
17214,4386,3,7968.586,2,1,1,211,Needs Attention
14791,4517,3,7967.9893,4,1,1,411,Potential Loyalist
15675,4464,3,7963.05,3,1,1,311,Potential Loyalist
16831,4400,3,7963.0389,2,1,1,211,Needs Attention
16827,4395,3,7961.9229,2,1,1,211,Needs Attention
29851,4388,5,7960.2602,2,1,1,211,Needs Attention
16565,4381,3,7960.0444,2,1,1,211,Needs Attention
16206,4453,3,7959.7018,3,1,1,311,Potential Loyalist
15677,4401,3,7956.9504,2,1,1,211,Needs Attention
13261,4417,4,7956.6411,2,1,1,211,Needs Attention
18166,4345,3,7956.4089,1,1,1,111,Lost
13606,4329,4,7951.1161,1,1,1,111,Lost
16585,4426,3,7947.591,2,1,1,211,Needs Attention
11414,4432,4,7946.906,3,1,1,311,Potential Loyalist
11413,4442,4,7944.6739,3,1,1,311,Potential Loyalist
18173,4351,3,7944.2318,1,1,1,111,Lost
15685,4487,3,7943.149,3,1,1,311,Potential Loyalist
17781,4386,3,7942.0439,2,1,1,211,Needs Attention
15932,4457,3,7940.961,3,1,1,311,Potential Loyalist
16829,4413,3,7939.8339,2,1,1,211,Needs Attention
16828,4401,3,7936.8394,2,1,1,211,Needs Attention
17209,4472,3,7936.5521,3,1,1,311,Potential Loyalist
16822,4431,3,7929.90,3,1,1,311,Potential Loyalist
17183,4462,3,7929.3254,3,1,1,311,Potential Loyalist
11244,4490,4,7929.2039,3,1,1,311,Potential Loyalist
13693,4351,3,7924.596,1,1,1,111,Lost
16261,4374,3,7923.8114,2,1,1,211,Needs Attention
15625,4483,3,7922.1761,3,1,1,311,Potential Loyalist
11243,4530,4,7916.4963,4,1,1,411,Potential Loyalist
16204,4383,3,7914.4411,2,1,1,211,Needs Attention
13690,4380,3,7914.0985,2,1,1,211,Needs Attention
16567,4382,3,7911.4686,2,1,1,211,Needs Attention
13765,4328,3,7903.0595,1,1,1,111,Lost
13777,4329,3,7897.5124,1,1,1,111,Lost
16830,4455,3,7888.2415,3,1,1,311,Potential Loyalist
13784,4333,3,7887.6006,1,1,1,111,Lost
11247,4461,4,7880.3187,3,1,1,311,Potential Loyalist
16598,4421,3,7880.1971,2,1,1,211,Needs Attention
11250,4472,4,7863.4564,3,1,1,311,Potential Loyalist
15094,4369,3,7855.3042,2,1,1,211,Needs Attention
12037,4438,3,7853.3456,3,1,1,311,Potential Loyalist
29599,4418,6,7841.7414,2,1,1,211,Needs Attention
29826,4418,7,7834.8172,2,1,1,211,Needs Attention
14203,4447,3,7825.0161,3,1,1,311,Potential Loyalist
11422,4383,4,7818.1734,2,1,1,211,Needs Attention
11548,4375,3,7810.4384,2,1,1,211,Needs Attention
15082,4535,3,7810.2312,4,1,1,411,Potential Loyalist
16587,4451,3,7805.2367,3,1,1,311,Potential Loyalist
11996,4476,3,7799.8636,3,1,1,311,Potential Loyalist
11485,4435,3,7788.3716,3,1,1,311,Potential Loyalist
18177,4347,3,7783.1367,1,1,1,111,Lost
11999,4476,3,7782.8135,3,1,1,311,Potential Loyalist
14976,4530,3,7779.8769,4,1,1,411,Potential Loyalist
11997,4464,3,7767.907,3,1,1,311,Potential Loyalist
15626,4502,3,7767.1252,4,1,1,411,Potential Loyalist
12007,4426,3,7761.277,3,1,1,311,Potential Loyalist
11549,4344,3,7761.266,1,1,1,111,Lost
13012,4399,3,7754.2708,2,1,1,211,Needs Attention
14773,4510,3,7752.2519,4,1,1,411,Potential Loyalist
17825,4343,3,7752.1856,1,1,1,111,Lost
11496,4381,3,7750.2381,2,1,1,211,Needs Attention
14790,4522,3,7740.0527,4,1,1,411,Potential Loyalist
16298,4416,3,7735.9642,2,1,1,211,Needs Attention
16603,4466,3,7735.6106,3,1,1,311,Potential Loyalist
15637,4409,3,7734.5277,2,1,1,211,Needs Attention
15084,4482,3,7733.9973,3,1,1,311,Potential Loyalist
14424,4422,3,7733.7432,2,1,1,211,Needs Attention
17199,4471,3,7732.3067,3,1,1,311,Potential Loyalist
16588,4442,3,7729.0137,3,1,1,311,Potential Loyalist
16575,4445,3,7729.0027,3,1,1,311,Potential Loyalist
17811,4353,3,7723.4888,1,1,1,111,Lost
15624,4424,3,7723.4887,2,1,1,211,Needs Attention
17225,4386,3,7720.4942,2,1,1,211,Needs Attention
11388,4574,3,7720.3588,4,1,1,411,Potential Loyalist
12005,4461,3,7718.2152,3,1,1,311,Potential Loyalist
18127,4367,3,7715.1902,1,1,1,111,Lost
14931,4511,3,7713.8421,4,1,1,411,Potential Loyalist
17207,4364,3,7712.4166,1,1,1,111,Lost
15926,4500,3,7711.3116,3,1,1,311,Potential Loyalist
17192,4395,3,7710.2287,2,1,1,211,Needs Attention
15117,4480,3,7706.8917,3,1,1,311,Potential Loyalist
15697,4507,3,7706.8696,4,1,1,411,Potential Loyalist
17202,4372,3,7706.3391,2,1,1,211,Needs Attention
15687,4330,3,7706.1292,1,1,1,111,Lost
11494,4417,3,7706.0601,2,1,1,211,Needs Attention
18141,4340,3,7705.0131,1,1,1,111,Lost
15699,4467,3,7701.3777,3,1,1,311,Potential Loyalist
11400,4490,3,7699.397,3,1,1,311,Potential Loyalist
14031,4346,3,7695.6822,1,1,1,111,Lost
15684,4508,3,7694.1952,4,1,1,411,Potential Loyalist
13625,4388,3,7693.1629,2,1,1,211,Needs Attention
11998,4450,3,7693.1206,3,1,1,311,Potential Loyalist
15928,4486,3,7690.8912,3,1,1,311,Potential Loyalist
11468,4457,3,7690.6012,3,1,1,311,Potential Loyalist
11493,4435,3,7689.4741,3,1,1,311,Potential Loyalist
11387,4599,3,7689.4741,5,1,1,511,Potential Loyalist
15086,4455,3,7689.2227,3,1,1,311,Potential Loyalist
12216,4339,3,7685.7277,1,1,1,111,Lost
17185,4391,3,7684.8027,2,1,1,211,Needs Attention
16826,4455,3,7683.7088,3,1,1,311,Potential Loyalist
15100,4502,3,7682.6037,4,1,1,411,Potential Loyalist
17203,4370,3,7682.5485,2,1,1,211,Needs Attention
17182,4403,3,7680.4158,2,1,1,211,Needs Attention
16205,4375,3,7680.3827,2,1,1,211,Needs Attention
16262,4343,3,7679.2777,1,1,1,111,Lost
18126,4364,3,7674.8687,1,1,1,111,Lost
17181,4456,3,7673.7637,3,1,1,311,Potential Loyalist
15929,4437,3,7673.7637,3,1,1,311,Potential Loyalist
15627,4451,3,7672.6588,3,1,1,311,Potential Loyalist
15101,4490,3,7672.6256,3,1,1,311,Potential Loyalist
16203,4399,3,7668.5592,2,1,1,211,Needs Attention
16824,4478,3,7667.1448,3,1,1,311,Potential Loyalist
19032,4343,3,7667.1337,1,1,1,111,Lost
17103,4361,3,7663.2662,1,1,1,111,Lost
15927,4507,3,7660.8573,4,1,1,411,Potential Loyalist
15933,4437,3,7659.7302,3,1,1,311,Potential Loyalist
18147,4337,3,7658.3048,1,1,1,111,Lost
18135,4369,3,7648.3488,2,1,1,211,Needs Attention
16286,4354,3,7647.2769,1,1,1,111,Lost
15114,4487,3,7645.3542,3,1,1,311,Potential Loyalist
17093,4358,3,7643.9398,1,1,1,111,Lost
16199,4459,3,7643.9398,3,1,1,311,Potential Loyalist
16307,4396,3,7643.9398,2,1,1,211,Needs Attention
15702,4446,3,7643.8845,3,1,1,311,Potential Loyalist
12988,4396,3,7641.5594,2,1,1,211,Needs Attention
17220,4452,3,7640.9121,3,1,1,311,Potential Loyalist
18160,4343,3,7640.6248,1,1,1,111,Lost
12335,4609,3,7638.4211,5,1,1,511,Potential Loyalist
12702,4410,3,7636.7636,2,1,1,211,Needs Attention
16309,4417,3,7636.2048,2,1,1,211,Needs Attention
12222,4349,3,7634.5537,1,1,1,111,Lost
13626,4373,3,7634.5426,2,1,1,211,Needs Attention
17218,4364,3,7632.8566,1,1,1,111,Lost
18168,4338,3,7632.8456,1,1,1,111,Lost
16448,4401,3,7632.1163,2,1,1,211,Needs Attention
13082,4375,3,7631.5606,2,1,1,211,Needs Attention
12348,4435,3,7631.2276,3,1,1,311,Potential Loyalist
14030,4346,3,7630.544,1,1,1,111,Lost
15693,4485,3,7629.5859,3,1,1,311,Potential Loyalist
18136,4365,3,7629.5858,1,1,1,111,Lost
12685,4408,3,7629.0397,2,1,1,211,Needs Attention
13407,4545,3,7629.0286,4,1,1,411,Potential Loyalist
12239,4339,3,7626.0688,1,1,1,111,Lost
16595,4440,3,7626.0277,3,1,1,311,Potential Loyalist
17191,4465,3,7619.6519,3,1,1,311,Potential Loyalist
13104,4361,3,7618.3559,1,1,1,111,Lost
12684,4398,3,7616.8515,2,1,1,211,Needs Attention
12703,4414,3,7614.6857,2,1,1,211,Needs Attention
12215,4335,3,7614.2563,1,1,1,111,Lost
16297,4393,3,7613.0219,2,1,1,211,Needs Attention
13629,4367,3,7612.4647,1,1,1,111,Lost
13955,4341,3,7611.7259,1,1,1,111,Lost
12647,4580,3,7609.6911,4,1,1,411,Potential Loyalist
13132,4377,3,7603.0833,2,1,1,211,Needs Attention
12680,4430,3,7602.5087,3,1,1,311,Potential Loyalist
13965,4336,3,7593.9906,1,1,1,111,Lost
11609,4363,3,7593.6797,1,1,1,111,Lost
13616,4379,3,7593.6244,2,1,1,211,Needs Attention
13960,4333,3,7593.2723,1,1,1,111,Lost
13122,4359,3,7592.9298,1,1,1,111,Lost
18158,4353,3,7590.9219,1,1,1,111,Lost
12701,4417,3,7589.6259,2,1,1,211,Needs Attention
12688,4415,3,7588.5208,2,1,1,211,Needs Attention
14941,4360,3,7586.455,1,1,1,111,Lost
12339,4475,3,7586.3329,3,1,1,311,Potential Loyalist
13091,4385,3,7585.7694,2,1,1,211,Needs Attention
13644,4333,3,7585.228,1,1,1,111,Lost
12686,4416,3,7585.2279,2,1,1,211,Needs Attention
12346,4429,3,7585.2279,3,1,1,311,Potential Loyalist
12658,4557,3,7584.1009,4,1,1,411,Potential Loyalist
13076,4401,3,7582.6629,2,1,1,211,Needs Attention
